,C2,C3`,S1prime_norm,S2prime_norm,S3prime_norm,C1_norm,C3_norm,C4,C5_norm,C6_norm,C7_norm,C5prime_norm,T1prime,T2prime_norm,T3prime_norm,T4prime_norm,T5prime_norm,I3_bin,Y1,Y2
30,1,0,0.452297965290897,1.1026064707504972,2.1614492602939452,0.48801062305735327,0.07539689421324626,1.2539599797738938,0.7322377900356039,0.1076245153346857,0.32993633551064405,1.0288693714678208,0.7551310780901653,0.6300049032446965,1.3364510025859884,0.7664557766026687,0.6300049032446965,2,0,1
31,0,1,0.812616476642387,0.8579448774535638,0.6823604316277354,0.5058893340150186,0.5757353726307153,0.4034795598120954,1.3324606909705305,2.1330868165514634,0.5696644342497448,0.8309793492737745,1.388577486477556,0.23077031924093028,0.6507955633667085,1.4222148429009074,0.23077031924093028,1,1,0
32,1,0,0.07085783393202871,0.8151939753150397,1.1053812327892982,1.885936416413497,2.0809383996801127,2.337305736936596,1.376694997414322,1.570468514002154,0.24628016650748247,0.14475087992785882,0.881784614100351,0.5410858868821765,1.3558001592760847,0.8538858569054463,0.5410858868821765,1,0,1
33,1,0,0.2919519180699894,0.31574800990760826,0.6778050345630893,2.0756927104120795,0.4907207153844391,0.2751514278156656,0.40605599920075536,0.6563364906909797,0.31514690602833356,0.2892076178799395,1.1169806806950282,0.48754071147648254,0.5447790539462246,1.0878847044859206,0.48754071147648254,1,0,0
34,1,1,0.2628755030128177,0.74505517181061,0.6289643307211101,0.3200973568992914,0.5856150084313262,0.5906733188706811,0.7480238593017449,0.7748429520695719,0.5468298883041921,0.06006203000079261,0.6612954718546189,0.2443715039783724,0.05435620868245478,0.6175708803522962,0.2443715039783724,2,0,1
35,1,0,0.6629044729452637,0.5096905352781539,0.2765854769225155,0.1980042927545721,0.5032312303512517,1.47759111322895,0.7553809777653696,0.4603729441281559,0.6041509389724248,0.5437675132297469,0.03188154511413744,0.7001239629571028,0.6384373804332448,0.08677367441076196,0.7001239629571028,1,0,1
36,1,0,0.028564080061772183,0.8125481028960564,1.3990748029707487,0.43562438760223493,0.10757744463449104,0.26890895956602406,0.6585788250734632,0.8851416743164617,0.39148114844786813,0.2736424022357842,0.3656503541430461,0.7109069170376122,0.01978562244393363,0.4069289028970952,0.7109069170376122,1,0,1
37,1,1,0.3399056762826417,0.3329474193646368,1.5656157716410548,0.47392066249519754,0.8290124385785772,0.8886320470218363,0.2889115805221032,0.2998476839858924,0.9022714418821253,0.026266720751582102,0.7311731796425512,1.1522805860697116,0.412895848290435,0.6917839097318533,1.1522805860697116,2,0,1
38,1,1,0.31280712672061656,1.7778540944425796,0.8489980997302592,0.5986430443862129,0.527133576874178,1.4932154526620702,0.24068849986631213,0.3624952131266279,0.6700700189058331,0.13565266015351296,0.28902341048575597,0.3075662458353445,0.869757107908062,0.3344441234621923,0.3075662458353445,2,0,1
39,1,1,0.13042069855113422,0.1180177833764995,1.8880068914763597,2.630383045757109,0.7164448735766153,0.0784738789071055,2.1762263959624506,2.633216976673004,1.904281008483732,0.5393960736209229,1.772053359537722,0.11448787378762353,0.7168444649913762,1.6416712485448288,0.11448787378762353,2,0,1
40,1,1,0.8845261084302701,0.006891160875567809,0.251700220134553,0.03196060044357762,0.8078732997353522,0.8194549675305121,0.5605555084766053,0.07875019036331858,0.46147247656806734,0.751387843745059,0.4361525352253633,0.8587219855160515,0.5551091563721849,0.3826030523614116,0.8587219855160515,1,1,0
41,1,1,0.49337878191311707,1.606866607879376,0.948664194131109,1.6721885694692546,0.5549910646496456,0.6600456564624835,0.5403579618471308,0.06179657779395633,0.991461723306719,0.9244140966562256,0.5488018724899583,0.3964658058494619,1.0692921962116015,0.5778138442147959,0.3964658058494619,1,0,1
42,1,0,0.7008645352125322,0.8400405141251718,0.07101651108440045,0.05854314036566046,0.5032312303512517,0.4115019165269743,0.42489882240141574,0.6559279554833167,0.00733293912605188,0.3035288010838221,0.8407293214378473,0.581182996605204,0.18444707731327342,0.8094034131458432,0.581182996605204,2,1,0
43,1,0,1.3837688885832164,0.13408754134892575,0.010360546611554588,0.4361248583645563,0.4970233462522051,0.24295408929702178,0.023724907696083045,0.23185380725943547,0.23565086960183526,0.3632059383897571,0.42614281175671287,0.3568853812459905,1.6247840829501126,0.4637353036997642,0.3568853812459905,2,1,0
44,1,0,0.3833188362852576,0.2367338895637508,0.5628061089466281,0.9628358428470857,1.1962660112972356,0.36410837184632755,0.864791647277724,0.8023912369119669,0.00733293912605188,0.19352211917354845,0.10378729041132988,1.3418425050282208,0.511972064867965,0.15673126997638606,1.3418425050282208,1,1,0
45,1,0,0.6913682221004754,0.7954834999504209,1.5308724687964452,0.1981639389704049,0.39205831344903286,0.6316082887345505,1.0786699995054991,0.02055886928828771,0.21454965112935792,1.8084462474214489,0.8549544105293104,0.3639779118710875,0.849758857181128,0.8562996568304108,0.3639779118710875,1,0,1
46,1,0,0.37943929994431036,1.0008201074373775,1.2382595827358291,1.633410947136982,0.6139890520258523,0.13706351539911943,0.10202166876248354,0.16519033392734855,0.00733293912605188,0.39228586366880414,2.3309751402023724,0.7525865860487858,1.5959980098010553,2.5870252758496846,0.7525865860487858,1,1,0
47,1,0,1.338424836155349,2.532546259914176,1.9494866929320531,0.0061569049105421264,2.0809384447440804,0.8934840770703417,0.16825303078941647,0.18284001113013387,0.20301362356159078,0.0063343627832799345,0.2706888497527365,0.7096986004188492,0.05921580411588952,0.21380782708112916,0.7096986004188492,1,1,0
48,1,0,1.2010079145646286,0.9325500265253471,0.13110006471189461,0.38501430288818805,0.28184311562594044,0.8233989604224072,0.05005423414328845,0.35423397534023,0.18942995470744373,0.5771257780695123,0.1176998449380437,0.26207153108261183,0.17798607599282537,0.06054978090929422,0.26207153108261183,2,0,1
49,1,0,1.2996738121018627,0.17715778076108943,3.308753989535408,0.12672186136147026,0.3103796171816989,0.24645000458443755,1.2407066770552684,1.0088527340904578,0.9523689617941995,0.4555399820063739,0.16620294611031872,1.3266229828135991,0.11129370253855798,0.10885169222616814,1.3266229828135991,1,1,0
50,1,0,0.18584605977401183,0.9861655584292464,1.5899039546625207,0.3360638676188613,2.0809387044625165,2.018942626604928,0.4979191436709273,0.5438374272572598,1.3623616428476961,0.0034617811955993446,1.6012422358667449,0.8477943132690845,0.6465809668458449,1.6720089990202247,0.8477943132690845,1,1,0
51,1,1,0.6481120400991777,1.026724897135843,1.15436422523517,0.0066573756728634794,0.742388124645471,0.13593916740583775,0.6639128407201378,0.2651051765387423,0.1543461209804657,0.6395899918957283,0.1250778567209085,1.79298461583999,1.1426177578298549,0.17733942866350685,1.79298461583999,1,0,1
52,1,0,0.8362833446082896,0.8658243522957394,0.5162055868588108,0.45288301359905714,1.2803016900801139,1.2757454574776426,0.029907125833331345,0.1388722211740458,0.9098053210086888,0.2552653284230785,0.9544002238105518,0.3819204887240169,0.20392178994869867,0.9449066575708258,0.3819204887240169,1,1,0
53,1,1,0.4225256710635637,1.6838746544589307,1.028975574066579,1.6424664815514014,0.6682031148496494,1.564057610003998,2.295521025993184,2.0584860450131814,1.5767459420854404,0.7402021429771091,1.1285607830371782,1.760015662297481,0.5557673671482977,1.126074291805718,1.760015662297481,1,0,1
54,1,0,0.02431312500931574,0.4741022505379072,0.42084679362178895,0.6179059506417213,2.0809387044623855,2.480735670242187,0.3670961843260029,0.4200817419564996,0.00733293912605188,0.022821504851484202,0.7435481670815122,1.786163265297965,0.2315563344907888,0.7049917175673097,1.786163265297965,1,1,0
55,1,1,1.2975788484487054,1.3344516147558394,0.17934736146223498,0.38501430288818805,0.8529606004108121,0.6567428382848947,0.18183160473594256,0.1475667088693477,1.2367035755444205,0.06718961734570626,0.08566452462532245,2.715454570206334,0.34784404803805097,0.1391515194811469,2.715454570206334,1,0,1
56,0,0,2.0804900099892647,1.1586339628624889,0.04525636535980104,0.36758835317967153,1.4326235556825535,0.9604637747951625,1.738685801843744,1.5815688575534887,2.058059432684982,0.4026636558500907,1.2616848033171104,0.5472774796097295,0.515423115019709,1.2764558563483848,0.5472774796097295,1,1,0
57,1,1,0.2270862606674598,1.177164586571455,0.05917694788019353,0.08544214778086325,0.6133776336762611,0.3609649694068759,1.1468898989339904,3.692336651824866,0.2598617783182283,6.462487467027135,1.2861041386557337,1.1243624322621266,1.6568768513447394,1.2342075241827581,1.1243624322621266,2,0,1
58,1,0,0.6978243163976801,1.473649661521946,0.06593290666260654,1.0667285031943468,1.8086935238149464,0.08946386224326543,1.8991342292857964,2.381432114822974,1.7277122875114688,0.6045128000882297,0.10811546052880656,0.5265894195804696,1.3804969708420256,0.16092459787406113,0.5265894195804696,1,1,0
59,1,0,0.1916187767682197,1.026828414581118,0.6289527171972652,0.8255811268342327,0.4907207153844391,0.16299283726405286,0.6094272486226936,0.1523664747414036,0.6545883924911272,0.7577070923956483,0.3360956370856003,0.12849265335383242,0.487319310280308,0.28014760460583454,0.12849265335383242,2,0,1
60,1,0,1.2819117661157224,1.2481097322668477,1.0904115390027438,1.0154053055237902,0.1335962015303577,0.1572565400686461,0.8599442720679614,0.6809987387796096,0.7385574186842611,0.3506925352115745,0.13716019719231848,0.8274443369933827,0.7479036118401757,0.0798977825428186,0.8274443369933827,2,1,0
61,1,0,0.3134423261080494,0.2845749520757711,1.403443456124329,0.36758835317967153,0.09804057013702654,0.5810446125501038,1.6002577362892678,0.7165969017368182,2.1128458669204484,1.638448641773794,1.6104238063678933,0.45053538430772583,0.38772450561258504,1.5082160964854978,0.45053538430772583,2,1,0
62,1,0,2.753492074234725,0.0383328675793106,0.8919217207702309,0.34741433641570424,2.0809387044625165,1.1743808368291986,0.3840336063259759,0.9083742255611763,0.00733293912605188,1.971180773008808,1.0486863708692196,0.17098889130691994,7.339613077769388,1.0370558401591177,0.17098889130691994,1,1,0
63,1,1,0.9224957104997142,1.4782622123917075,1.0109070370082958,0.3685185049722316,0.6424311970437736,1.309857662212618,1.2434090286292232,0.8851416743164617,0.5065687604119863,0.732570068929696,0.8770017917481869,1.2649556649844684,0.7520139638455245,0.8760206641685372,1.2649556649844684,1,0,1
64,1,1,0.5652735013399504,0.5148416890981338,0.4624284962873052,4.308032503555573,0.7028221148623612,0.10462595461762222,0.13310931031551573,0.5713912907800393,0.6108140263229123,0.6447524390416763,1.3751803184170812,0.023711987674907346,0.17527760773628512,1.4067120477234532,0.023711987674907346,1,0,1
65,1,0,1.4157181400996475,1.4688824479537492,1.1252957417696883,0.15488976347420685,1.78296916870135,0.05364068189688588,0.23751946920204922,0.5438374272572598,0.07745337230585636,0.3922872047759462,0.14289406793360282,0.1923335709195457,0.2623418265950957,0.08560662024191483,0.1923335709195457,2,0,0
66,1,0,1.4858376599223615,0.43540914050295726,0.1393894932662443,1.0667285031943468,2.0756673396196934,0.37392570543847775,0.3808966470134849,0.621871299875322,0.192235814527658,0.3230315161009816,0.637212126367614,0.29972155327404376,0.017022583225865612,0.5921367748770057,0.29972155327404376,1,0,1
67,1,1,1.5827646567938771,0.3255251205831791,0.22749477548048772,0.5058893340150186,0.5904351165320519,2.0684018830015733,0.7638149558704562,0.36886317946558145,0.2886365366714886,0.6956468153919514,0.7717072087726348,0.15492469428428587,0.11693828158882441,0.7814380162120957,0.15492469428428587,1,0,1
68,1,1,1.007916262313322,0.13856400356929433,0.026298521621304992,0.07193205990368344,0.5998408011507358,0.8661141835606158,0.5863350638461474,0.279513774868187,0.6111916551536988,1.313130816970853,0.8160756630567487,0.225803658951869,0.14184458342444348,0.7827987135510501,0.225803658951869,2,1,0
69,1,1,0.18586593769253673,1.3127390240698538,0.3186253783486303,0.6179059506417213,0.7028221148623612,0.11116365696529742,0.5658014190020845,0.11222824769944993,0.39667251600588305,0.7112012488369605,0.39353669803090474,1.820502376158503,0.08711872552321584,0.3388206618567928,1.820502376158503,2,0,1
70,1,0,1.7762747160890877,0.46650931826056674,0.12860674790187096,0.624663017286054,2.0793169076038978,1.3289621429332221,0.17774095608293822,0.6809987387796096,0.31930271556995155,0.6721824255147352,0.11523478867034259,0.6853445968091322,0.7660325312924222,0.16781781096476603,0.6853445968091322,2,0,0
71,0,0,0.6066296146979538,0.8251646054517496,0.7709244280499581,0.2886676797796417,0.2344409557218683,0.32390907511399275,2.0118468479581995,1.3464750929459393,0.5787460269963736,1.0646378716339777,0.4201451012127102,2.2483240344336473,0.37942244675417025,0.4581193012916795,2.2483240344336473,2,0,1
72,0,1,0.9514847549398096,1.058544434167658,0.07040498474829028,0.9080460413892989,0.7444966629535748,0.7509852822730875,0.8981820522255003,0.6702182460740743,0.16920464146412276,0.4663282676596158,0.3479201173370087,0.09881260216496908,0.3817458926733442,0.3902097667393522,0.09881260216496908,1,1,0
73,1,1,1.1142357572306993,0.5351928150220259,0.6945127745633691,0.9150057487348584,0.8517347072205705,1.370395527272895,0.3510696124013932,0.8346096615412065,0.21076823436600983,0.6137723757745791,1.6223147171276309,0.00638332254927738,0.1661216015272667,1.6971485226379373,0.00638332254927738,2,1,0
74,1,1,0.5681490373858767,0.03493402902356453,0.4811318683929826,0.01936259722697901,0.5998408011507358,0.37707656262827477,0.17850947616817975,0.6702182460740743,0.9440252752475755,1.2851667044057915,0.9833160079696119,1.0393957270046044,0.003944983472907034,0.9648617664328312,1.0393957270046044,2,0,0
75,1,1,0.936343452505674,1.914463022128186,1.3280728545954745,0.3360638676188613,0.5757353726307153,0.09667653780540446,0.8750724638687495,0.29270111040968044,1.3137536305530106,0.9982671842490254,1.770008088505434,0.9759884726346073,1.486673546193951,1.6399949984460778,0.9759884726346073,2,0,1
76,1,0,0.7473297281105774,0.8007000497674425,0.8075966567929671,0.5796255321514372,0.30893522384267624,0.11723708102620474,0.47124385187067486,0.279513774868187,0.8612309805801315,0.34148037921785174,1.4391834970236868,0.17599769933149786,1.284988205361905,1.4810206391237695,0.17599769933149786,1,1,0
77,0,0,0.544608451071987,0.3187828694237846,1.1973616508179903,1.7294534845228569,0.18664811643957427,0.7031732463438294,0.972335683206493,3.112088839239766,0.00733293912605188,2.4687276366771065,0.2668921824853983,1.2442577518591584,0.5527239488200595,0.31339834652555015,1.2442577518591584,2,1,0
78,1,0,1.1998542626545692,0.28460407947019845,1.3093416259495188,0.3360638676188613,1.481718223564101,0.11799646756249674,0.5753420410029193,0.6809987387796096,0.00733293912605188,0.06837526389371745,0.24743834912166993,1.799187122416852,0.9557988932006579,0.19034486929839864,1.799187122416852,1,0,0
79,1,0,0.06271413318025922,0.4974354552972152,1.9128824751515285,0.7146705458514777,0.4843224415216156,0.11839387929637209,0.08500322465957784,0.6105735017426321,0.00733293912605188,0.9873574804424381,0.5679717314102695,0.26018689864358285,2.9641529319306046,0.5955106760430552,0.26018689864358285,1,1,0
80,1,1,2.3701345983720272,1.1865913797201215,1.7807432287489533,0.3685185049722316,0.6970205182793054,1.960227797903613,1.7050129619867607,1.429276137497779,2.0502471971470246,0.6896324941047287,1.6340376874000788,1.169985258881484,0.5215076986070689,1.5278396065580873,1.169985258881484,2,0,1
81,0,1,0.21227716945692596,0.5882594829371288,0.9490129780083881,2.58939407777975,0.788763154821554,1.5914618479933627,2.5092850340713673,1.966282506902663,0.1892813683939871,0.9313457721054934,1.7960826561551217,0.5920978287439775,0.5293043167981141,1.9072201944250973,0.5920978287439775,2,0,1
82,1,1,0.10263807939641803,0.5751824777571023,0.240448158714789,0.09340361507283151,0.780779552821819,0.4364097270271289,1.5938599349120035,0.8851416743164617,2.0417748596601157,1.3637368305883546,1.731962374506327,0.1987736891615075,1.3322686998196738,1.6087557606274423,0.1987736891615075,2,1,0
83,1,0,0.7919649606415775,1.2989680636215346,0.36954269878448853,0.07193205990368344,0.2909858354146032,0.2823451999499717,0.20066638900911138,0.6809987387796096,0.8167610940223726,0.6367685279284332,0.6213510957156869,0.5312147363630428,0.37813415085882174,0.5754259493951366,0.5312147363630428,2,0,1
84,0,0,0.5606781513904072,0.4089638134116704,0.04929250085692431,0.7920378327541416,0.21469015068354455,0.07414518501023229,1.9513574752918807,1.4460072251748741,1.3975049288812889,0.8577646096739776,0.17419927213380693,0.9886107553099363,1.0711292515587545,0.11684020359837187,0.9886107553099363,2,1,0
85,1,0,0.40104522879208526,0.63995034059376,0.2114206480722047,0.3685185049722316,0.282416839209824,0.9312282862985651,0.8706112492923543,0.8023912369119669,1.6912962145970143,0.20197679910020824,2.3743506984735645,1.3694083769712293,0.7802367951752068,2.6445089351245827,1.3694083769712293,1,1,0
86,1,1,0.5483994189769285,0.18344013620231403,1.2802391600705605,0.01936259722697901,0.8187559801846634,1.7216287902408662,0.7801359440275367,0.6809987387796096,0.0583685364121786,0.23425334169016365,1.484939297898691,1.8069599766595608,1.5729101056883508,1.4032007757729967,1.8069599766595608,1,0,1
87,1,1,0.992289205218504,0.28026147415026453,0.5366405339865216,0.22772638067242382,0.8421514115308703,0.413611823592726,0.8847774302417845,0.6809987387796096,0.3558263267756242,0.3867550274532325,0.5614468981629862,1.0471502327004503,0.18475408322787776,0.5894911845792784,1.0471502327004503,2,1,0
88,1,0,0.9825719895948003,1.1713262662137656,0.45392770328940724,0.9010537357639566,0.3103796171816989,1.3162374330481124,0.5989123405074847,0.21127481005481857,0.1644783314263335,1.230839448255446,0.22171970990306503,0.35743798138184224,0.5339182723108414,0.27028557754754623,0.35743798138184224,2,1,0
89,1,1,1.6440573653428885,0.8267407899859531,0.7485535040297042,0.03212024665940912,0.7138178640621382,1.9507640015759964,0.6792884994098115,0.6702182460740743,0.4088103170269303,0.09563539674084064,0.04219714130884011,0.06901021817106497,0.6816149517883491,0.014119465292876736,0.06901021817106497,2,1,0
90,0,0,0.16920568279324288,0.11389774987706522,0.7532868825515151,3.162846848617967,0.3518638544298626,0.734559468368311,0.6418664437203889,0.652361364546891,0.8802818624865258,0.06954118904844624,0.8972004167575737,1.2443305064372903,0.5390696355740626,0.8706463762001884,1.2443305064372903,1,0,1
91,1,1,1.3717847259929266,0.1345668138418567,0.11658964322781663,0.3360638676188613,0.6575393311380757,1.0389312962415884,0.26070944824120346,0.10892432910935623,0.05858227004663446,0.25417398604481184,0.07803655831685348,0.9684030574839384,0.4709144446548824,0.021245856259716853,0.9684030574839384,2,1,0
92,1,0,0.39471701178027574,1.221521158164483,2.4780031044792508,0.5058893340150186,2.0809387044625165,1.1322003266222116,0.4235692954983429,0.6809987387796096,2.486965776676006,0.2962868247559509,1.8136807409285445,2.582279299731797,2.1491091964078106,1.9287753892015191,2.582279299731797,1,0,0
93,0,1,1.0115667700273505,0.7858376931458224,0.4809497205358317,0.2731975462954903,0.5603027097217933,0.7902979340687742,2.523965536240018,2.091577540513556,1.0913291463885866,0.7982840846096647,1.9176783468984802,1.3082835033349953,0.9962768007621771,2.0572401826658027,1.3082835033349953,2,0,1
