,S1prime_norm,S2prime_norm,S3prime_norm,C1_norm,C3_norm,C4,C5_norm,C6_norm,C7_norm,C5prime_norm,T1prime,T2prime_norm,T3prime_norm,T4prime_norm,T5prime_norm,Y1,Y2
10,-5.2962462577649,-4.949970021047067,-4.415046845702015,4.59511985013459,-1.0,0.015487112031121256,0.059893819433030515,0.06344605721707783,0.27763173659827955,0.9347928500092274,0.5454545454545454,0.2579087660057034,-9.33461177347185,0.6061358035703155,0.2579087660057034,1,0
11,-5.609297351224639,-4.8926196732545,-4.271793154274181,4.836281906951478,0.8537976531552436,0.019731083271667373,0.06030930035209932,0.06606212599493211,3.314149640374989,1.4439241342229756,0.6844660194174758,0.21256746394297,-6.941835791225366,0.3791162784114129,0.21256746394297,0,1
12,-4.87056877859444,-4.494333308801214,-4.337764248109674,4.941642422609304,-0.8305788685385285,-0.0063156046994000984,0.06069254866232284,0.06612075879337322,0.071389996086673,1.3526438031057588,0.5552884615384616,0.2621773858140069,-14.022255644428485,0.5882675497394698,0.2621773858140069,0,1
13,-5.2477220025568405,-4.2875120367478505,-4.68519500441396,6.1903154058531475,0.8274516110081667,0.023274685510332935,0.056407802767739094,0.06084002041757283,5.12334474009512,1.29149445110579,0.6089743589743589,0.22087194196644283,-8.108133740017976,0.4959791156489962,0.22087194196644283,1,0
14,-5.221017492504317,-5.284196394125849,-4.762559854255643,5.4510384535657,0.8242721703413975,-0.08545458841445729,0.05459857975188854,0.06204206884332169,6.236745253488602,2.1973990843312103,0.7047781569965871,0.18913842450050533,-7.175678589402077,0.3498721966159798,0.18913842450050533,1,0
15,-5.1892462714936745,-5.276257648483305,-4.353924602153187,4.8283137373023015,0.8642754128460111,0.0002548563257563511,0.05879812389106091,0.06141144343960662,6.349474599392792,0.72373527846674,0.5204460966542751,0.22813287721288117,-7.884752505977173,0.6530689569925349,0.22813287721288117,0,0
16,-5.05783689558055,-4.4366632146456935,-4.444153886374852,4.343805421853684,0.8144140937656861,-0.0063156046994000984,0.05898032741521429,0.06204206884332169,5.898430524890436,0.8367101940503451,0.6317135549872123,0.23077942173087188,-6.019341561042253,0.45931922335738856,0.23077942173087188,1,0
17,-5.522645401269906,-5.19414133429787,-4.749455513036424,4.5217885770490405,0.9747656786413226,0.036830796877746964,0.05566535826100923,0.0627676803332785,5.143241258644277,2.0327280262579412,0.6117424242424242,0.19671014244835944,-11.950170269521921,0.49144396048360495,0.19671014244835944,1,0
18,-5.414731944926205,-5.00926683681804,-4.855116156990782,5.332718793265369,0.926061581406646,-0.01269239188194706,0.05965745591099991,0.06483003829277449,4.894101477840304,1.3374156755325535,0.521484375,0.19161648619464258,-7.303978871754309,0.6510759666392583,0.19161648619464258,0,1
19,-5.342841590261615,-4.619841446551988,-4.328489645211245,5.159055299214529,-0.4053213086894629,0.045262646375410436,0.05796717238413572,0.06371465779883341,0.7598708126028534,1.5561677356108232,0.6257928118393234,0.2358985829525607,-10.09974416463051,0.4687359341678726,0.2358985829525607,1,0
20,-5.526011949697665,-5.278603776383824,-5.091726403054009,4.356708826689592,0.9315516846152082,0.05404000937680397,0.056732334117355426,0.06196593774218297,7.4434085306137705,1.4887341450020337,0.5972927241962775,0.21714818825376628,-7.03428270752452,0.5153479604728014,0.21714818825376628,0,1
21,-5.4228210629059985,-4.257517399739217,-4.21540591438909,4.219507705176107,0.13909244787845804,0.002545640136170962,0.06138123114394977,0.06578166246197595,4.183667155182154,1.0898200835949818,0.5340501792114696,0.21653381487007767,-9.151189645289433,0.6272654758759065,0.21653381487007767,0,0
22,-4.724178524294331,-5.121059888711104,-4.179451348852659,4.51085950651685,-1.0,0.03582773310561604,0.059613401178072005,0.06483003829277449,0.16211884947643512,1.3498031833931343,0.6048387096774194,0.24244279553661216,-11.242588686706,0.5027934520687264,0.24244279553661216,1,0
23,-4.916499028159947,-5.127808121827154,-4.5270342613982235,4.61512051684126,-0.37136022787650763,-0.0017460164572123166,0.05931153947207849,0.06344605721707783,1.5851452198650557,1.0987048081975697,0.6996197718631179,0.23450715425061458,-8.65988882251044,0.35721827456877897,0.23450715425061458,0,0
24,-5.382198850528739,-4.523066532494532,-4.186594295873319,4.330733340286331,-0.9999999999999997,-0.003957877372461608,0.059047525791419586,0.06443191589380759,1.172482137234565,1.4152519676751056,0.6023166023166023,0.2405294288237267,-9.315397234763946,0.5069720544500007,0.2405294288237267,1,0
25,-5.002100810275321,-5.035623502313964,-4.044900175657039,6.1903154058531475,0.880951268046997,-0.037115500330326075,0.05858190047832824,0.06407270446770728,4.561625738954727,1.462848760946672,0.6753507014028056,0.23960585338654547,-13.680491952730481,0.3925231653991569,0.23960585338654547,1,0
26,-5.787564003616579,-4.417708368839849,-4.498211587688919,3.6888794541139363,0.5298956075275295,0.025763708515827013,0.055278249370380166,0.05808311342137446,5.847368978122825,0.8735899874969951,0.6337760910815939,0.23218907947163014,,0.45605955556466193,0.23218907947163014,0,1
27,-4.996347034687856,-4.724794344165959,-4.609725014381171,4.727387818712341,0.9051482536448664,0.035642375510738435,0.057095805537620496,0.06258422271942335,6.062658993349773,1.5359534291870218,0.6801872074882995,0.22041451378687169,-8.788306468764992,0.38538721357163574,0.22041451378687169,1,0
28,-4.766149095311842,-4.775905270257207,-4.313281748309094,4.31748811353631,0.06988589031642893,-0.015947285678912314,0.05848994241441163,0.06134812301150258,2.9777210407521393,0.796539272642633,0.6972704714640199,0.22746387231317222,-10.895745854004321,0.36058189261293716,0.22746387231317222,1,0
29,-5.343750933625515,-5.272291969643369,-4.608301373374879,3.7376696182833684,0.8396541756543754,-0.037115500330326075,0.057505329525580545,0.062450292941864376,5.553176615632315,1.3769574071126771,0.6539792387543253,0.22848008640793208,-9.031010773769156,0.42467967305278975,0.22848008640793208,1,0
30,-5.434951335567194,-5.10251136247392,-4.997150846816094,4.430816798843313,0.46994519893303754,-0.03446512812118845,0.05607391900013728,0.06254099207176407,4.0949943510635975,1.8440899120035956,0.6810176125244618,0.21833180190555046,-6.280978430451417,0.38416711042923013,0.21833180190555046,0,1
31,-5.025279318108905,-5.025279318108905,-4.332132137548959,4.418840607796598,0.8110192620996813,0.02071500183158597,0.0616258752604117,0.06904484772130323,3.674628388344076,1.7436101253304723,0.5319148936170213,0.23168138687982376,-7.8273518055561,0.6312717768418578,0.23168138687982376,1,0
32,-5.3114130605874985,-4.4971214966684645,-4.2332096435505955,6.021023349349527,-0.9999997922339029,0.08509670457922383,0.05434097917386217,0.05829496266595068,4.241686400120028,1.2481775401314017,0.5671641791044776,0.2364940068656829,-12.3528700507361,0.5671064596645803,0.2364940068656829,0,1
33,-5.383019531740168,-4.654781031368953,-4.3331974072414905,3.367295829986474,0.7530659048695519,0.016442651117707995,0.059134781100497164,0.06475845401537159,5.226155192408613,1.4685224408053705,0.7061855670103093,0.23566358580990882,-10.523756807854088,0.34787723323520325,0.23566358580990882,0,0
34,-5.373602457176042,-4.989643554288841,-4.638782580215528,4.543294782270004,0.8177540779702877,-0.012382727363617861,0.06005432970246792,0.06510242912156934,3.7146690258002297,1.291178786378772,0.5825,0.23189232484209335,-9.417695677029396,0.5404260935422814,0.23189232484209335,0,1
35,-5.503161160690813,-4.593559416967454,-4.427021727874762,4.890349128221754,0.7615941559557649,0.05647474671864434,0.056011687169591075,0.061517109687261075,3.6141559079179997,1.5977766785718404,0.6307129798903108,0.23896049550899723,-10.734986434503446,0.46090438539062145,0.23896049550899723,0,1
36,-5.279212956979579,-5.0109489703849,-4.818871238645581,4.465908118654584,0.34521403413552093,0.016234824406075828,0.0562719873163631,0.06028418223861141,3.9870748177388653,1.1827321350428368,0.6539278131634819,0.2170771092988097,-9.339727894578957,0.4247583110428433,0.2170771092988097,0,1
37,-5.398550473771045,-4.8595539730383575,-4.125584797958157,5.075173815233827,0.9836748576936802,0.036866889518440776,0.05881978077738838,0.06372371486513277,6.255684780506815,1.3083385472715325,0.577639751552795,0.2102319363126075,-8.363892120554297,0.5488048718312071,0.2102319363126075,0,1
38,-5.389773977036372,-5.31566600488265,-4.690236998377655,4.356708826689592,0.7778880665771849,0.05699491838087051,0.058690109332865316,0.06390555465883287,3.498566047390429,1.3905540358100832,0.6485981308411215,0.23287239902906962,-7.333523151566147,0.4329419669491473,0.23287239902906962,0,1
39,-5.330703882247191,-4.791707381514503,-4.9332069437882025,2.995732273553991,0.9069390509705371,0.004669618127058825,0.052191046196097726,0.055210244659386835,8.012720014733006,1.0477941936938089,0.7517482517482518,0.22987798647278992,-7.67839030523811,0.2853537826921898,0.22987798647278992,0,1
40,-5.574938491640393,-4.756628168126442,-4.432841091032544,4.77912349311153,0.9692645888694489,-0.019999416118981355,0.0595502289373723,0.06308196054250627,3.864344223444678,0.9401541641341384,0.598159509202454,0.21478467596013526,-8.043155405545395,0.5138978228029609,0.21478467596013526,1,0
41,-5.128671884525165,-4.247215105326642,-4.269857582076401,3.6375861597263857,0.7968781442047267,0.02925670137266296,0.059495917910128725,0.0626740115670643,6.41208095898349,0.8522990980292089,0.6666666666666666,0.22195371148664883,-11.706702514542018,0.4054651081081644,0.22195371148664883,0,1
42,-5.061472788420207,-4.489278218277923,-4.475093583285967,4.718498871295094,,-0.006417682468154485,0.0569003508114066,0.060949494596776684,1.7078342342902937,1.1675571456856975,0.5700197238658777,0.23711586465095302,-9.711092395101085,0.562084315478751,0.23711586465095302,1,0
43,-5.7366298995067995,-4.712125582992411,-4.49412343117862,5.049856007249537,0.7573623242165262,-0.0008063218195906665,0.057979103979337296,0.06352635684181739,4.260324993802936,1.5060955098088444,0.6581352833638026,0.222567556109216,-5.630694668180545,0.4183447709718255,0.222567556109216,1,0
44,-5.412610837265139,-4.67972332805568,-4.360089655797296,5.402677381872279,-0.39693043200507744,-0.004839837912175111,0.060368317268892496,0.06518239036666935,1.7455409954264407,1.223413665425352,0.6357142857142857,0.24891277571312243,-8.140443410519927,0.4530060528771645,0.24891277571312243,1,0
45,-5.512379809126054,-5.005562206757602,-4.849691836050817,4.624972813284271,0.6858090622290947,0.0283099533258931,0.05514236580153667,0.06291305527258495,4.297326221712358,2.2399245140853026,0.687960687960688,0.22245755951801655,-11.211584280212683,0.37402358227334537,0.22245755951801655,0,1
46,-5.165573840814771,-4.438525108579144,-4.2021363305149135,3.6635616461296463,0.0,0.0027190288727909386,0.057768564669718594,0.06333286042776398,1.7671251882696941,1.5208610076147107,0.4663677130044843,0.23977412748473337,-12.894593399758348,0.762780872318746,0.23977412748473337,1,0
47,-4.854984028327187,-3.9550068719445557,-4.035817418190343,4.7535901911063645,-0.9999998229534081,-0.02246402239096419,0.057590469113193196,0.06232267268349627,4.317554777980853,1.3184593156374254,0.6096681096681097,0.23910898658199112,-9.16155428777945,0.4948405523926746,0.23910898658199112,1,0
48,-5.677438499316599,-5.048829839894225,-4.461043174992106,4.499809670330265,0.6106768328168443,0.03469512390660059,0.05790830464948738,0.0638815757119312,4.341373896662269,1.6147145276747044,0.6203090507726269,0.2321668309032607,-8.893689153662574,0.4775374561492883,0.2321668309032607,0,1
49,-4.867534450455582,-4.810376036615634,-3.7179557181954452,4.672828834461906,0.20696649972945252,0.015487112031121256,0.06137914951491016,0.06578166246197595,3.0035516226061225,1.0903726021615667,0.6169354838709677,0.24867673928948417,-9.04410188975878,0.48299082477254673,0.24867673928948417,1,0
50,-5.22827352281511,-5.065754593317335,-4.119905059201636,4.532599493153256,-1.0,-0.05993323169635589,0.059381800297111834,0.06443191589380759,2.2846247676170526,1.3199178853112832,0.5171232876712328,0.2412506844435462,-10.753352839093845,0.6594739654533575,0.2412506844435462,1,0
51,-5.078557913218067,-5.078557913218067,-4.761646202451348,4.762173934797756,0.9246242189827881,0.002756461109020153,0.05982815590495311,0.06362287177565319,4.94418917687588,0.996920160619393,0.6371951219512195,0.20029538997002214,-6.718134692556376,0.4506793564193327,0.20029538997002214,0,1
52,-5.017614251425271,-5.027766622889289,-4.370987086500218,4.454347296253507,-0.4542164326822591,0.049754821648229856,0.05812332005109988,0.062450292941864376,3.078187453490184,1.1920631990141484,0.6948775055679287,0.23402554361050146,-9.75501413098278,0.36401969993277195,0.23402554361050146,1,0
53,-5.151619315515492,-4.22290606364278,-4.251076940609476,5.857933154483459,0.874053287886007,0.059353423385064455,0.05187026397336199,0.05687845018128874,7.438383530044307,1.6975174814349305,0.55,0.25539813675872264,-8.04167092870591,0.5978370007556204,0.25539813675872264,0,1
54,-5.280589727830423,-4.90411215659551,-4.39328653282952,4.343805421853684,-0.9999999999999107,0.08987183041029774,0.05903001849710356,0.06407270446770728,2.090999490513565,1.333263373607252,0.5767790262172284,0.25580365452806614,-9.817338910265054,0.5502960559866205,0.25580365452806614,1,0
55,-4.868212953252166,-5.175697653000126,-4.44976064961719,4.499809670330265,1.0,-0.01458233982616616,0.05755395644593377,0.062425056450169866,6.842115351519243,1.3557915356089574,0.634453781512605,0.18598899415339168,-8.510604836823939,0.4549908368565504,0.18598899415339168,0,1
56,-4.614648929942635,-5.120197496607782,-4.481117537318113,5.003946305945459,-0.5580522155596243,-0.02469393686831301,0.06271821105091133,0.06744401983133497,1.0647107369924282,1.1172208581440337,0.5407407407407407,0.23659003099728357,-10.457549731003867,0.6148153372900383,0.23659003099728357,1,0
57,-5.362011277070202,-5.126047037326931,-4.5055390404069575,4.700480365792417,0.8366794890768107,0.01929958934297418,0.054958923085231315,0.07357070328595086,5.129212088716699,4.6030404697515666,0.717948717948718,0.2106649131883858,-5.558315161302629,0.33135713595444244,0.2106649131883858,0,1
58,-5.062457434127541,-4.2892675458940595,-4.476282373119763,5.472270673671475,-0.8144140937656861,0.00430373527330501,0.052936144622626226,0.055941071684228676,7.703104743231443,1.0147308046874077,0.6360153256704981,0.2362691841512092,-12.408569298012594,0.45253261896615016,0.2362691841512092,1,0
59,-5.350524305934855,-5.078590590451213,-4.344621415371013,4.204692619390966,0.7530659048695519,0.012708623146163443,0.05640415547800442,0.06241112472057168,3.525713256359723,1.7064057192742992,0.6051188299817185,0.2300951837038222,-10.394166619163268,0.5023304270449183,0.2300951837038222,0,1
60,-4.873287102945032,-4.360463476516369,-4.236710273873482,4.07753744390572,0.3274773948087053,0.002046754742247154,0.06035528271910747,0.06483003829277449,5.968610368561665,1.1436094908654988,0.6189555125725339,0.24093508086851245,-10.981867967177454,0.47972187871465694,0.24093508086851245,1,0
61,-5.186948498674096,-4.844284291804962,-4.819892838680802,5.003946305945459,0.4853810906053715,-0.012062164680420817,0.05373982091318674,0.06077339780857047,8.378440879192985,2.153607260890654,0.740506329113924,0.22111515757234423,-8.42066158799553,0.30042109822921076,0.22111515757234423,1,0
62,-6.1802466709048804,-4.766553335596876,-4.283126686018999,4.990432586778736,-1.0,0.04638015077402592,0.059075563077569296,0.06021674777817203,2.2807483983848713,0.3207973519062748,0.5555555555555556,0.22545058634060977,-25.84829129220053,0.5877866649021191,0.22545058634060977,1,0
63,-4.989692367783393,-4.287811507254693,-4.2553022286893984,4.51085950651685,0.8564849154724974,0.050890498603735436,0.054699383984836106,0.06028418223861141,5.561815603210577,1.6936422523371968,0.6894941634241245,0.24772035360598565,-7.599071782357645,0.3717970467242393,0.24772035360598565,0,1
64,-5.1053871043251915,-4.591933358152931,-4.599838537660045,7.643482907077201,0.8976525981658167,0.01076544990065678,0.05768497027192865,0.0611948694723796,5.744610869155976,0.99429889865689,0.5328467153284672,0.2277346733919378,-8.899797620043296,0.6295214846797338,0.2277346733919378,0,1
65,-5.746977409102005,-5.218133279833335,-4.754848600836345,4.653960350157523,-0.7968781442047266,0.00549637470275211,0.05868158783696782,0.06443191589380759,4.53772611449099,1.5208616885695059,0.6185567010309279,0.23108527929627903,-8.703439825345638,0.4803664162812822,0.23108527929627903,0,0
66,-5.769687249543919,-4.617007739605534,-4.459104710159725,5.472270673671475,-0.9964065809388432,0.019731083271667373,0.057018672278370465,0.06104834694282789,4.336453789379125,1.1576545309770623,0.5841750841750841,0.22345409809954261,-9.256713561172711,0.5375545394157858,0.22345409809954261,0,1
67,-5.801079316104435,-4.651694702062902,-4.43850148160186,4.418840607796598,0.8210398813328771,-0.061579848740387674,0.05598900827581055,0.061782724579915585,5.179668956563275,1.6748942599037417,0.6821705426356589,0.22569972265122273,-9.558838364399401,0.3824755898834656,0.22569972265122273,0,1
68,-4.962026931581719,-4.7107125033008135,-4.485550787830366,4.709530201312334,0.8274516110081667,0.03611721593918047,0.05961954993757533,0.06204206884332169,5.7452730456294026,0.6549259677397475,0.5717344753747323,0.2246004754412646,-8.97519983475325,0.5590805992686478,0.2246004754412646,1,0
69,-5.228267084887994,-5.168843664417193,-4.566210491398079,4.343805421853684,0.8976525981658167,0.010983105662161895,0.05956433514515552,0.06317913345775096,5.369111281848116,0.9605591367482981,0.601123595505618,0.19986862271409103,-9.098624232413655,0.5089547158301789,0.19986862271409103,0,1
70,-5.8637520580400695,-4.901715304377711,-4.461626231703498,5.176149732573829,-0.9988944427261528,0.051526532500396634,0.058520843935039916,0.06483003829277449,4.113640525237896,1.662980082204748,0.6365105008077544,0.23873128537480157,-11.022754506912765,0.4517543633866623,0.23873128537480157,0,0
71,-5.484935236512796,-5.014931607267061,-4.311421639671569,4.564348191467836,0.5783634130445057,0.018065909915302072,0.06345273872843411,0.06676164013906681,3.6587037116038745,0.7810996770576524,0.6577181208053692,0.19323362506106098,-8.439385398881976,0.4189788272748872,0.19323362506106098,0,1
72,-5.596624609604161,-4.420303336608735,-4.50816469240007,5.365976015021851,0.926061581406646,0.03228429921272611,0.055627696322202796,0.06090801581016564,4.97024376246911,1.5584564602569198,0.6526946107784432,0.22963488192580125,-10.156064632701806,0.4266459301876114,0.22963488192580125,1,0
73,-5.649335314171628,-4.585509141588934,-4.329290338592938,5.3706380281276624,0.9991643249731132,-0.03834154622795221,0.058986923184569495,0.0652759070906053,4.303956979251959,1.6333220465322755,0.5156576200417536,0.22800342007695193,-8.920447356651586,0.662312260782938,0.22800342007695193,1,0
74,-5.104455794970064,-4.765480428130732,-4.604212280534609,4.770684624465665,0.8274516110081667,0.019835982850230017,0.05852291047886588,0.06090801581016564,6.328900604818674,0.6691249052803444,0.5601023017902813,0.2119826442547424,-9.304002162748793,0.5796358301688649,0.2119826442547424,0,0
75,-5.591720745983427,-5.358789188303054,-4.181133692294492,4.532599493153256,0.8110192620996813,0.010500794785178772,0.05568983780432715,0.06200379147776219,6.977223504137296,1.8285514770214601,0.7516059957173448,0.21296601425434966,-5.942178315279336,0.28554303420303156,0.21296601425434966,0,1
76,-5.046423952953488,-4.501696777511816,-4.30284591876665,4.3694478524670215,0.6291451614140355,0.0111853044880828,0.0567757294301921,0.06204206884332169,3.1633631149379418,1.4950642333112008,0.528395061728395,0.22537290577244606,-12.193166336729671,0.6379110520846877,0.22537290577244606,1,0
77,-5.4648482374356675,-4.8550826658147725,-4.771701056875722,5.916202062607435,0.2913126124515909,-0.016128119258393494,0.06065750224627425,0.07188648454687854,2.7448320451947383,2.5751861528534548,0.6470588235294118,0.2088054814631598,-10.541675099168007,0.4353180712578455,0.2088054814631598,1,0
78,-4.899863337570943,-4.844293486416132,-4.185513949360394,4.532599493153256,-0.5915193954318164,0.003353816539135266,0.059589989794748055,0.06483003829277449,2.7527048416426414,1.3563935544014818,0.6112852664576802,0.25600563883565264,-11.45073864115884,0.49219154422109773,0.25600563883565264,0,0
79,-5.26815266650177,-4.9114777225630375,-4.044377234879654,5.236441962829949,0.7487042869693086,0.0033405857511660856,0.057814327117914524,0.06462562303889727,2.7598833497422275,1.8230120127321594,0.668,0.22406723288506056,-15.980222454212534,0.40346710544549136,0.22406723288506056,1,0
80,-4.520840780604657,-4.379882904261962,-4.90812356962963,4.51085950651685,0.8936977272038725,-0.05797847449374761,0.05345813502226467,0.05870478557465479,1.0784095813505903,1.671840453990621,0.7421487603305785,0.24624747721131898,-8.11893749182454,0.2982055702885872,0.24624747721131898,0,1
81,-5.3572150077955225,-4.568757647431252,-4.269776019725538,6.492239835020471,0.9562374581277391,-0.045701373246791265,0.06479034568504152,0.06856068399336616,5.005448532742261,0.8487795003117111,0.5035714285714286,0.21891969488731192,-8.101353612084276,0.6860297127910813,0.21891969488731192,0,1
82,-5.3217058336345175,-4.572885650648331,-4.547928918674463,4.820281565605037,0.9507951431945211,0.02181132592841911,0.05375702454545327,0.06028418223861141,8.253817055179137,2.0141207729997515,0.7489597780859917,0.22501967765473735,-6.290410867320611,0.28906999772662906,0.22501967765473735,1,0
83,-5.544960407039752,-5.164496601137005,-4.578117396002766,4.709530201312334,0.616909302877065,-0.002117746190072883,0.05858249022481291,0.06483003829277449,3.2413415695838643,1.6449984738584404,0.585278276481149,0.23634091723298123,-10.147918994148878,0.5356678585605763,0.23634091723298123,0,1
84,-5.47005278434505,-4.625355705657904,-4.480173695813406,5.288267030694535,0.564899552846225,0.009750672113699626,0.06329008333136558,0.0670505406374469,2.223000613651203,0.8861407549232717,0.6163793103448276,0.2434345775316521,-11.710845664752663,0.4838927414064026,0.2434345775316521,1,0
85,-5.158576257289201,-4.5524404537188845,-4.541140898464952,4.51085950651685,0.22602835227867094,-0.02372061747056409,0.060383966128101076,0.06518239036666935,1.7078342342902937,1.2191207535038642,0.46335078534031415,0.24934028912229153,-11.054789687011839,0.769270876032746,0.24934028912229153,1,0
86,-5.110852169103684,-4.812359180547688,-4.791081782100403,4.770684624465665,0.9766831668903337,0.0645993451786608,0.060140678819040595,0.06483003829277449,4.775891384715725,1.2027321550387806,0.7317784256559767,0.20007864898824962,-5.747687158446082,0.31227750803415594,0.20007864898824962,0,1
87,-4.967088118168525,-4.6659830253846035,-4.617192861215172,4.605170185988092,0.992631520201128,0.02105232914807478,0.060422058865481326,0.06483003829277449,5.2974870219073225,1.125298554886171,0.6675461741424802,0.21186238122902326,-8.878425122208645,0.4041467163549061,0.21186238122902326,1,0
88,-5.606692934951798,-4.384701625123184,-4.597850645712398,5.3612921657094255,0.20696649972945252,0.051102896447133964,0.05965337012514242,0.062240138255701793,4.96195612376678,0.6967098792370914,0.6439169139465876,0.22255898594795015,-8.09094765954502,0.4401855768119022,0.22255898594795015,1,0
89,-5.8209303880302,-4.493476526933242,-4.666748248207279,4.736198448394496,0.9051482536448664,0.07222780488186492,0.05621629918216933,0.06090801581016564,5.390395054748945,1.3702350422278566,0.625560538116592,0.22917268291359724,-10.832365734551356,0.4691071701986984,0.22917268291359724,1,0
90,-5.233662896659683,-4.718498871295094,-4.667855138476339,2.6390573296152584,0.6584090359552511,-0.017173041723842902,0.05976887333514195,0.06474691587287998,3.1299571756452225,1.286365689344426,0.5660919540229885,0.20880435312744838,-8.07932967981338,0.5689987510364858,0.20880435312744838,0,1
91,-5.73274854919317,-4.796931394968659,-4.518964874302974,4.532599493153256,0.8667839288498187,0.0418707113204849,0.05874394548893806,0.0631695435524017,4.570816808116395,1.1926173343269841,0.6230677764565993,0.24312118052368106,-10.357168374893211,0.4730999756519059,0.24312118052368106,1,0
92,-5.416302402003107,-5.140049025374949,-3.912225005226833,4.418840607796598,-1.0,-0.030411457792077785,0.05918187420194123,0.06483003829277449,0.3126185577418125,1.472116948445675,0.5023474178403756,0.26815045352207806,-14.14203688743074,0.688463331247519,0.26815045352207806,0,0
93,-4.9608446295932405,-5.002517325993808,-4.604169685654508,4.574710978503383,0.8004990217606297,0.033593111500030436,0.06482982142770759,0.0689243635091579,2.7598833497422275,0.9163423305429208,0.495114006514658,0.20781251931980227,-7.048180582594772,0.7029672267409208,0.20781251931980227,0,1
94,-5.033208331447433,-5.267201898785709,-4.6794152338835895,5.204006687076795,0.5716699660851173,0.03382320623002174,0.06224654786716295,0.06224654786716295,4.181775295713944,0.0,0.7704280155642024,0.20417199767069563,-5.1677864362467,0.26080905420068456,0.20417199767069563,0,1
95,-5.772182577898173,-4.472899593767911,-4.846413102069474,4.2626798770413155,0.8667839288498187,-0.023035852320323243,0.06305844894763922,0.0670505406374469,4.575813463327093,0.9441803100207885,0.5149501661129569,0.2238387035215071,-6.080631858328153,0.6636851478296291,0.2238387035215071,0,1
96,-5.899806025211269,-4.779214829824385,-4.556071278510175,4.477336814478207,0.7739083398558421,-0.02372061747056409,0.05972702590246466,0.06407270446770728,2.582562561060274,1.1355693305386017,0.5394736842105263,0.21687844295616035,-12.35929812660242,0.6171612735820233,0.21687844295616035,0,1
97,-5.099713977179799,-4.4981339901453445,-4.283243580587855,4.564348191467836,0.8510641096679439,-0.013719046092875624,0.059215216613960175,0.06202700692757761,6.8238441820629765,0.7655415781541655,0.612,0.23718890362417758,-10.00288840905307,0.49102299646981096,0.23718890362417758,1,0
